id,handle,title,productType,tags,url,metaDescription,description,amazon,アフィリエイトリンク,rakuten,yodobashi,bic,aliexpress,aliexpressTitle,aliexpressConfidence,aliexpressScore,aliexpressMatchReasons,製品型番,商品重量,サイズ,製品サイズ,商品の寸法,対応機種,USBポートの総数,ポート数,容量mAh,入力,出力,合計出力,ワット数,入力電圧,ケーブル長,その他機能,otherSpecs,imageCount,firstImage
9864985182488,25w-magnetic-car-charger,UGREEN MagFlow 2-in-1 マグネット式ワイヤレス充電器 25W,,,https://ugreen.jp/products/25w-magnetic-car-charger,UGREEN MagFlow 25W – Qi2認証で超高速、安全なワイヤレス充電 最新Qi2 25W認証取得のワイヤレス充電器で、従来の15Wを超える超高速充電を実現。iPhone 16 Pro Maxをわずか30分で0％→50％に充電可能で、AirPodsやスマートウォッチも同時に3台まで充電できます。Thermal Guard温度制御と8層保護システムで安全性も抜群。折りたたみ可能でコンパクト、旅行や出張でもスマートに持ち運べます。,UGREEN MagFlow 25W – Qi2認証で超高速、安全なワイヤレス充電 / / 最新Qi2 25W認証取得のワイヤレス充電器で、従来の15Wを超える超高速充電を実現。iPhone 16 Pro Maxをわずか30分で0％→50％に充電可能で、AirPodsやスマートウォッチも同時に3台まで充電できます。Thermal Guard温度制御と8層保護システムで安全性も抜群。折りたたみ可能でコンパクト、旅行や出張でもスマートに持ち運べます。,https://www.amazon.co.jp/dp/B0DZX7X8YB,https://amzn.to/4fhNQQu,https://item.rakuten.co.jp/ugreen-gear/55960/,,,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4ny6WzExZNPeIoNmGg6qlcrCzeKU1xm2DiLVTNuIhqVam3OFBIO2cqZNFVl7d1Br2zNjkMMoqKq1j2lxZimdmM0LiZDESmk4VVE327HMgPOaAOyIbteXJnNDIaSCVh8HxF2RCRTYwsKl644aWqefJjjbIihfsF0mY4pdbaiaIZEL2mOwAb5UluA4bt12GParC51FFE4Hnh8b4IZ4yxA8qweklO6Gy5XH9ddhytEfRRU0cp99GijsbVlbecS4Q02eJbaatYXaaBjh4pObafD5WEcthJjdtSWGolfNGuveBiRfyxNi7rvy7hUMMAodriVDGJPP4OkelXU6089UWnQuNwEmwAhJeEirJ6sStmuNRvzo4pr96K7RaGvJ9bka9re1V1v0yI4T2s4Jo8SqHVsQtCRFCpwoEtEOZhgHoS3rjB3YJmOaZFCrvOlAjl59YHLC0KtrdNHxlYn652o7xaLbmbchUDGKBbpf3DRWaQLEe608AdOrBNZyKTe2Um2uF1TrPgVnCrhfoIl7GSwfuquXFW0FuvkF2XZYRDDrOzJUPwIn3RoCanJBr2qNo7oxBYVYQU7ARsb2nqjcAmvcTfBxKfunl4XYl9LrHhb237xdNN9QRe2ur4ZX37XA15DX3Aq263Y1xp2U2b6TCOXp361PaUhKKolAhBaxXvYhjeXewv3M3CwOGZfdUr3bnC4JstD9V7u8ISobgBS1ON,UGREEN 25 ワット磁気ワイヤレス充電器スタンド 2-in-1 充電スタンド iPhone 16 15 Pro Max/AirPods 用 Magsafe 急速充電器,medium,55,cat:wireless | inY:2-in-1,55960,,5.99 x 4.24 x 5.99 cm; 340 g,,,,,,,"USB-C1: 9V/3A, 12V/3A, 15V/3A",- スマートフォン：最大25W / / / - イヤホン充：最大5W / / / - USB-C2：5V/1A,,,,,,総出力電力: 最大35W | 対応プロトコル: - 入力：PD、QC / / / - 出力：スマートフォンワイヤレス充電モジュール：Qi 2.2（25W）、Qi 2.0（15W）下位互換 / / / - イヤホンワイヤレス充電モジュール：Qi 2 25Ｗ（BPP）,,
9691797717272,ugreen-magflow-wireless-charger-genshin-impact-edition-15w,UGREEN MagFlow 2-in-1 ワイヤレス充電器 15W 原神モデル,,New,https://ugreen.jp/products/ugreen-magflow-wireless-charger-genshin-impact-edition-15w,原神の人気キャラクター「キィニチ」が使う草元素をイメージしたカラーの15Wワイヤレス充電スタンドは、ファン必携のアイテム。Qi2対応でiPhoneを最大15Wのワイヤレス充電、約2.5時間でフル充電可能。さらに、AirPodsの充電パッドを搭載し、USB-C経由でApple Watchの同時充電もOK。折りたたみ式のコンパクト設計で、重さわずか212gと持ち運びも快適。GaN充電技術とThermal Guard冷却技術で発熱を抑え、多重安全保護機能も搭載。どんな冒険でも、これ一つで準備万端！,「キィニチ」とともに、スマートにワイヤレス充電！ / / 原神の人気キャラクター「キィニチ」が使う草元素をイメージしたカラーの15Wワイヤレス充電スタンドは、ファン必携のアイテム。Qi2対応でiPhoneを最大15Wのワイヤレス充電、約2.5時間でフル充電可能。さらに、AirPodsの充電パッドを搭載し、USB-C経由でApple Watchの同時充電もOK。折りたたみ式のコンパクト設計で、重さわずか212gと持ち運びも快適。GaN充電技術とThermal Guard冷却技術で発熱を抑え、多重安全保護機能も搭載。どんな冒険でも、これ一つで準備万端！,https://www.amazon.co.jp/dp/B0DK91TT8N,,https://item.rakuten.co.jp/ugreen-gear/35316gi/,https://www.yodobashi.com/product/100000001009003385/,https://www.biccamera.com/bc/item/00000013960250/,,,low,,,35316GI,215 g,60 × 60 × 38 mm,,,,,,,,,,,,,,調整可能な視野角: 0 - 75° | USB-C1入力: 最大 30W | USB-C2出力: 最大5W | ワイヤレス充電出力: 合計20W (15W iPhone 12-16対応）,,
9864982823192,ugreen-25w-3-in-1-iphone-charger-stand,UGREEN MagFlow 3-in-1 マグネット式 ワイヤレス充電器 25W,,,https://ugreen.jp/products/ugreen-25w-3-in-1-iphone-charger-stand,UGREEN MagFlow 25W、iPhone 17の真の力を引き出す高速充電。 業界トップクラスの25W認証取得で、iOS 26対応スマホに最大25Wの高速出力を実現。従来15W充電を大幅に超え、短時間で効率的に充電可能。iPhone 17に最適化され、Apple純正並みのスマート充電をサポート。折り畳み式薄型3in1デザインでコンパクトかつスタンド機能付き、旅行や出張でも快適に使用できます。,UGREEN MagFlow 25W、iPhone 17の真の力を引き出す高速充電。 / / 業界トップクラスの25W認証取得で、iOS 26対応スマホに最大25Wの高速出力を実現。従来15W充電を大幅に超え、短時間で効率的に充電可能。iPhone 17に最適化され、Apple純正並みのスマート充電をサポート。折り畳み式薄型3in1デザインでコンパクトかつスタンド機能付き、旅行や出張でも快適に使用できます。,https://www.amazon.co.jp/dp/B0DZX533Y1,https://amzn.to/4fcfuOJ,https://www.rakuten.ne.jp/gold/ugreen-gear/,,,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mOoew3vaVIvdJlMcvBg57lbjguXakc0KKPk0iay7yvRJeFClPqVuBBmF2q2Shb6174ry4rOhpESIpQP9FI2XEKIse5QvEAP8tsCVm21Ps9EY5q9OpP5qKVKiIB7OdlwDWsXFsaqEYDhjC7JhKWvyliCpVIwjXPp13lZBdAnJnbgKDFQcGBHFq474tqgGBXT6Eo4RhSRWkhvhdestI1l4ugAXaKUG2HC2B39AjI6WC9mwOOlASy6WEtngBoK0lQD9ODzTBklyiPuCLfcfiL4QfnKhXAapt51rnDrVu9VtsZTD5BJV0GcwT7TcZNL9wpD7EO8LentjrQs3fuP90ma4qKgYzfCFd8Vl2gJpbbHC7TNH528eCdKCP8sXxPTS3dat0Lx8EAScUgG2cM5iyfs8MN3MLX01I8YcxdceWPqPVFVy6QQAbrbSOqs9w3XaKf77YEcGAP6VguXR0WdhxEjv0Ev9sP2oVg5jVBzke2Ily2uj5yos5o8w1MGfep9Y0TsUw8bwfMSpaEqJYLLHqbVLmQUje5l4TBh2GqwPOE083iQPUmL8Rtw0K1mCgFsORsFm6YXQMhxguWryqa5VV4zCbvCRZZ8Ks5sFbnLbMKJbO0tthQwof8nW14AqhOOCruWVUPRW4WhaNFxvPtV2K9TKFe7KxVSf2FEjbDfywXIlxcMRz2YpVqU8fHY5EPKpbWzGC3QNPY9x18XhQ,UGREEN MFi認証 Magsafe対応 25W ワイヤレス充電スタンド 15W 3in1充電ステーション iPhone 15/16 Pro Max、Apple Watch、AirPods対応,high,90,"cat:wireless | W:25,15 | inY:3-in-1",55964,,,,,,,,,"USB-C1: 9V/3A, 12V/3A, 15V/3A",- スマートフォン充電エリア：最大25W / / / - イヤホン充電エリア：最大5W / / / - スマートウォッチ充電エリア：最大5W,,,,,,総出力電力: 最大35W | USB-C対応プロトコル：: - 入力：PD、QC / / / - 出力：スマートフォンワイヤレス充電モジュール：Qi 2.2（25W）、Qi 2.0（15W） / / / - イヤホンワイヤレス充電モジュール：Qi 2（BPP） | 同梱物：: Qi2 25W 3-in-1 ワイヤレス充電器 ×1、45W USB-C充電プラグ ×1、USB-C充電ケーブル（1m）×1 | サイズ：: 118.5*60*21.8 mm; 281 g,,
9870000324888,ugreen-magflow-3-in-1-マグネット式-ワイヤレス充電器スタンド-25w,UGREEN MagFlow 3-in-1 マグネット式 ワイヤレス充電器スタンド 25W,,,https://ugreen.jp/products/ugreen-magflow-3-in-1-マグネット式-ワイヤレス充電器スタンド-25w,3台同時＆25W高速、Appleデバイスに最適化。 最新Qi2技術で最大25Wのマグネット急速充電を実現。iPhone 17はフルスピード充電可能で、iPhone12〜17シリーズ・Apple Watch・AirPodsを1台で同時充電。インテリジェント電力分配で効率的に充電し、Qi2準拠の多重保護システムで過熱・過電流・短絡・異物検知を自動監視、Appleデバイスを安全に守ります。,3台同時＆25W高速、Appleデバイスに最適化。 / / 最新Qi2技術で最大25Wのマグネット急速充電を実現。iPhone 17はフルスピード充電可能で、iPhone12〜17シリーズ・Apple Watch・AirPodsを1台で同時充電。インテリジェント電力分配で効率的に充電し、Qi2準拠の多重保護システムで過熱・過電流・短絡・異物検知を自動監視、Appleデバイスを安全に守ります。,https://www.amazon.co.jp/dp/B0DQKHPPBJ,https://amzn.to/49vBzEg,https://www.rakuten.ne.jp/gold/ugreen-gear/,,,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mOoew3vaVIvdJlMcvBg57lbjguXakc0KKPk0iay7yvRJeFClPqVuBBmF2q2Shb6174ry4rOhpESIpQP9FI2XEKIse5QvEAP8tsCVm21Ps9EY5q9OpP5qKVKiIB7OdlwDWsXFsaqEYDhjC7JhKWvyliCpVIwjXPp13lZBdAnJnbgKDFQcGBHFq474tqgGBXT6Eo4RhSRWkhvhdestI1l4ugAXaKUG2HC2B39AjI6WC9mwOOlASy6WEtngBoK0lQD9ODzTBklyiPuCLfcfiL4QfnKhXAapt51rnDrVu9VtsZTD5BJV0GcwT7TcZNL9wpD7EO8LentjrQs3fuP90ma4qKgYzfCFd8Vl2gJpbbHC7TNH528eCdKCP8sXxPTS3dat0Lx8EAScUgG2cM5iyfs8MN3MLX01I8YcxdceWPqPVFVy6QQAbrbSOqs9w3XaKf77YEcGAP6VguXR0WdhxEjv0Ev9sP2oVg5jVBzke2Ily2uj5yos5o8w1MGfep9Y0TsUw8bwfMSpaEqJYLLHqbVLmQUje5l4TBh2GqwPOE083iQPUmL8Rtw0K1mCgFsORsFm6YXQMhxguWryqa5VV4zCbvCRZZ8Ks5sFbnLbMKJbO0tthQwof8nW14AqhOOCruWVUPRW4WhaNFxvPtV2K9TKFe7KxVSf2FEjbDfywXIlxcMRz2YpVqU8fHY5EPKpbWzGC3QNPY9x18XhQ,UGREEN MFi認証 Magsafe対応 25W ワイヤレス充電スタンド 15W 3in1充電ステーション iPhone 15/16 Pro Max、Apple Watch、AirPods対応,high,90,"cat:wireless | W:25,15 | inY:3-in-1",55676,,8.5 x 5.85 x 15 cm; 200 g,,,,,,,"USB-C1: 9V/3A, 12V/3A, 15V/3A",- スマートフォン充電エリア：最大25W / / / - イヤホン充電エリア：最大5W / / / - スマートウォッチ充電エリア：最大5W / / / - USB-C2: 5V/2A 最大10W,,,,,,総出力電力: 最大35W | 対応プロトコル: - 入力：PD、QC / / / - 出力：スマートフォンワイヤレス充電モジュール：Qi 2.2（25W）、Qi 2.0（15W）下位互換 / / / - イヤホンワイヤレス充電モジュール：Qi 2（BPP） / / / - スマートウォッチワイヤレス充電モジュール：専用プロトコル / / / - USB-C2：BC1.2 DCP,,
10262604677400,magflow-air-10000mah-powerbank,UGREEN MagFlow Air 10000mAh モバイルバッテリー MagSafe対応 15W,,,https://ugreen.jp/products/magflow-air-10000mah-powerbank,,,https://www.amazon.co.jp/dp/B0F6NC41DZ,https://amzn.to/49soP1d,https://item.rakuten.co.jp/ugreen-gear/75982/?variantId=75982,,,,,low,,,,,,,,,,,,,,,,,,,,,
10254712799512,magflow-air-5000mah-powerbank,UGREEN MagFlow Air 5000mAh モバイルバッテリー MagSafe対応 15W,,,https://ugreen.jp/products/magflow-air-5000mah-powerbank,,,https://www.amazon.co.jp/dp/B0F6NFHB31,https://amzn.to/49zHf06,https://item.rakuten.co.jp/ugreen-gear/75984/?variantId=75984,,,,,low,,,,,,,,,,,,,,,,,,,,,
9864986034456,magflow-usb-c-25w-magnetic-wireless-charger,UGREEN MagFlow Qi2 25W マグネット式 ワイヤレス充電器,,,https://ugreen.jp/products/magflow-usb-c-25w-magnetic-wireless-charger,次世代の急速体験、Qi2 25Wで。 最新Qi2規格に対応し、最大25Wのマグネット式ワイヤレス急速充電を実現。iPhone 17推奨仕様に完全適合し、30分で50%充電が可能。マグネット自動吸着で安定出力、幅広い互換性と多重保護設計で安全・快適に。薄型軽量で携帯にも便利な次世代充電ソリューション。,次世代の急速体験、Qi2 25Wで。 / / 最新Qi2規格に対応し、最大25Wのマグネット式ワイヤレス急速充電を実現。iPhone 17推奨仕様に完全適合し、30分で50%充電が可能。マグネット自動吸着で安定出力、幅広い互換性と多重保護設計で安全・快適に。薄型軽量で携帯にも便利な次世代充電ソリューション。,https://www.amazon.co.jp/dp/B0DZX46DJ3,https://amzn.to/4uKrVGq,https://item.rakuten.co.jp/ugreen-gear/55959/,,,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mOoew3vaVIvdJlMcvBg57lbjguXakc0KKPk0iay7yvRJeFClPqVuBBmF2q2Shb6174ry4rOhpESIpQP9FI2XEKIse5QvEAP8tsCVm21Ps9EY5q9OpP5qKVKiIB7OdlwDWsXFsaqEYDhjC7JhKWvyliCpVIwjXPp13lZBdAnJnbgKDFQcGBHFq474tqgGBXT6Eo4RhSRWkhvhdestI1l4ugAXaKUG2HC2B39AjI6WC9mwOOlASy6WEtngBoK0lQD9ODzTBklyiPuCLfcfiL4QfnKhXAapt51rnDrVu9VtsZTD5BJV0GcwT7TcZNL9wpD7EO8LentjrQs3fuP90ma4qKgYzfCFd8Vl2gJpbbHC7TNH528eCdKCP8sXxPTS3dat0Lx8EAScUgG2cM5iyfs8MN3MLX01I8YcxdceWPqPVFVy6QQAbrbSOqs9w3XaKf77YEcGAP6VguXR0WdhxEjv0Ev9sP2oVg5jVBzke2Ily2uj5yos5o8w1MGfep9Y0TsUw8bwfMSpaEqJYLLHqbVLmQUje5l4TBh2GqwPOE083iQPUmL8Rtw0K1mCgFsORsFm6YXQMhxguWryqa5VV4zCbvCRZZ8Ks5sFbnLbMKJbO0tthQwof8nW14AqhOOCruWVUPRW4WhaNFxvPtV2K9TKFe7KxVSf2FEjbDfywXIlxcMRz2YpVqU8fHY5EPKpbWzGC3QNPY9x18XhQ,UGREEN MFi認証 Magsafe対応 25W ワイヤレス充電スタンド 15W 3in1充電ステーション iPhone 15/16 Pro Max、Apple Watch、AirPods対応,medium,55,cat:wireless | W:25,W753 55959,,5.99 x 1.02 x 5.99 cm; 160 g,,,ワイヤレスイヤホン、携帯電話,,,,,,,,,,"Magsafe対応, マグネット, ワイヤレス充電, 短絡保護, 高速充電",接続方式: ワイヤレス,,
9864981807384,ugreen-25w-magnetic-power-bank-10000mah,UGREEN MagFlow マグネット式モバイルバッテリー 10000mAh 25W,,,https://ugreen.jp/products/ugreen-25w-magnetic-power-bank-10000mah,UGREEN Qi2 25W – 次世代の高速充電を手のひらに 世界初のQi2対応・25Wマグネット式ワイヤレス急速充電を搭載したモバイルバッテリー。マグネット自動吸着で安定した充電を実現し、内蔵Type-Cケーブルで最大30W有線充電も可能。10000mAhのコンパクト設計で、スマホ・タブレット・イヤホンを外出先でも同時に最大3台まで効率的に充電でき、スマートで快適なモバイルライフをサポートします。,UGREEN Qi2 25W – 次世代の高速充電を手のひらに / / 世界初のQi2対応・25Wマグネット式ワイヤレス急速充電を搭載したモバイルバッテリー。マグネット自動吸着で安定した充電を実現し、内蔵Type-Cケーブルで最大30W有線充電も可能。10000mAhのコンパクト設計で、スマホ・タブレット・イヤホンを外出先でも同時に最大3台まで効率的に充電でき、スマートで快適なモバイルライフをサポートします。,https://www.amazon.co.jp/dp/B0F37VLJQW,https://amzn.to/4uDgosj,https://item.rakuten.co.jp/ugreen-gear/65958/,,,,,low,,,65958,,約L110.8 × W70 × H21mm 約254g,,,,,,10000mAh,5V/3A 9V/3A 12V/2.5A 15V/2A 最大30W,10V/2.25A 5V/3A 9V/3A 12V/2.5A 15V/2A 20V/1.5A 最大30W（PPS：5-11V/3A）,,,,,,入力ポート: USB-C/Cケーブル：PD3.0/PD2.0/QC/FCP/AFC/APPLE 2.4A/BC1.2/5V ADAPTIVE | 出力ポート: 1USB-C/Cケーブル：UFCS（11V/3A-33W）/PD3.0/PD2.0/QC3.0/QC2.0（5V/9V/12V）/PPS/SCP（10V/2.25A）/FCP（5V/9V/12V）/AFC（5V/9V/12V）/APPLE 5V2.4A/BC1.2 | 付属ケーブル: USB-C to Cケーブル（3A/60W/0.5m）,,
9811665748248,ugreen-magflow-ワイヤレス充電器-2-in-1-magsafe対応-1,UGREEN MagFlow ワイヤレス充電器 2-in-1 magsafe対応,,,https://ugreen.jp/products/ugreen-magflow-ワイヤレス充電器-2-in-1-magsafe対応-1,3台まとめて、スマートに、急速充電。 MagSafe対応の強力マグネット搭載で、iPhoneは縦・横どちらでも安定充電。AirPodsと合わせて2台同時にワイヤレス給電しつつ、USB-Cポートからはスマートウォッチなど第3デバイスへの充電も可能。充電速度は従来比最大40％向上し、効率性も抜群。コンパクトに折りたたみ可能で、旅行や外出先でもスマートに活躍します。過熱・短絡保護など安全機能も充実し、幅広いQi対応機器と互換性あり。 Slogan：,3台まとめて、スマートに、急速充電。 / / MagSafe対応の強力マグネット搭載で、iPhoneは縦・横どちらでも安定充電。AirPodsと合わせて2台同時にワイヤレス給電しつつ、USB-Cポートからはスマートウォッチなど第3デバイスへの充電も可能。充電速度は従来比最大40％向上し、効率性も抜群。コンパクトに折りたたみ可能で、旅行や外出先でもスマートに活躍します。過熱・短絡保護など安全機能も充実し、幅広いQi対応機器と互換性あり。 / / Slogan：,https://www.amazon.co.jp/dp/B0CPDJLJ67,https://amzn.to/4uOx3ti,https://www.rakuten.ne.jp/gold/ugreen-gear/,,,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4ny6WzExZNPeIoNmGg6qlcrCzeKU1xm2DiLVTNuIhqVam3OFBIO2cqZNFVl7d1Br2zNjkMMoqKq1j2lxZimdmM0LiZDESmk4VVE327HMgPOaAOyIbteXJnNDIaSCVh8HxF2RCRTYwsKl644aWqefJjjbIihfsF0mY4pdbaiaIZEL2mOwAb5UluA4bt12GParC51FFE4Hnh8b4IZ4yxA8qweklO6Gy5XH9ddhytEfRRU0cp99GijsbVlbecS4Q02eJbaatYXaaBjh4pObafD5WEcthJjdtSWGolfNGuveBiRfyxNi7rvy7hUMMAodriVDGJPP4OkelXU6089UWnQuNwEmwAhJeEirJ6sStmuNRvzo4pr96K7RaGvJ9bka9re1V1v0yI4T2s4Jo8SqHVsQtCRFCpwoEtEOZhgHoS3rjB3YJmOaZFCrvOlAjl59YHLC0KtrdNHxlYn652o7xaLbmbchUDGKBbpf3DRWaQLEe608AdOrBNZyKTe2Um2uF1TrPgVnCrhfoIl7GSwfuquXFW0FuvkF2XZYRDDrOzJUPwIn3RoCanJBr2qNo7oxBYVYQU7ARsb2nqjcAmvcTfBxKfunl4XYl9LrHhb237xdNN9QRe2ur4ZX37XA15DX3Aq263Y1xp2U2b6TCOXp361PaUhKKolAhBaxXvYhjeXewv3M3CwOGZfdUr3bnC4JstD9V7u8ISobgBS1ON,UGREEN 25 ワット磁気ワイヤレス充電器スタンド 2-in-1 充電スタンド iPhone 16 15 Pro Max/AirPods 用 Magsafe 急速充電器,medium,55,cat:wireless | inY:2-in-1,35278,,,,,,,,,,,,15 W,5 ボルト,,,"電流: 3 アンペア | USBポート数: 2 | 追加説明: 軽量デザイン, Magsafe対応, 2USB Cポート(USB C充電アダプタなし), 短絡保護, ワイヤレス充電 | USB2.0ポート数: 2 | 取替え可能電話機モデル: iPhone 15/15 Plus/15 Pro/15 Pro Max/14/13/12 シリーズ、AirPods 3/2/Proなど",,
9811659260184,ugreen-magflow-ワイヤレス充電器-2-in-1-magsafe対応,UGREEN MagFlow ワイヤレス充電器 2-in-1 最大15W,,,https://ugreen.jp/products/ugreen-magflow-ワイヤレス充電器-2-in-1-magsafe対応,ただ置くだけ、2台をスマート急速充電。 UGREEN MagFlow ワイヤレス充電器は、iPhoneとAirPodsを2台同時に急速ワイヤレス充電できる1台2役モデル。MagSafe対応でApple純正と同等の充電スピードを実現し、動画視聴しながらの横置き充電もOK。最大15W出力で高速かつ安定した給電に加え、過電流・過充電・温度制御など多重保護も搭載。iPhone 16シリーズからAirPods、Galaxy Budsなど多くのQi対応機器と互換性があり、普段使いにもビジネスにも最適です。,ただ置くだけ、2台をスマート急速充電。 / / UGREEN MagFlow ワイヤレス充電器は、iPhoneとAirPodsを2台同時に急速ワイヤレス充電できる1台2役モデル。MagSafe対応でApple純正と同等の充電スピードを実現し、動画視聴しながらの横置き充電もOK。最大15W出力で高速かつ安定した給電に加え、過電流・過充電・温度制御など多重保護も搭載。iPhone 16シリーズからAirPods、Galaxy Budsなど多くのQi対応機器と互換性があり、普段使いにもビジネスにも最適です。,https://www.amazon.co.jp/dp/B0CWV3SFVV,https://amzn.to/4uBRt8t,https://www.rakuten.ne.jp/gold/ugreen-gear/,,,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4ny6WzExZNPeIoNmGg6qlcrCzeKU1xm2DiLVTNuIhqVam3OFBIO2cqZNFVl7d1Br2zNjkMMoqKq1j2lxZimdmM0LiZDESmk4VVE327HMgPOaAOyIbteXJnNDIaSCVh8HxF2RCRTYwsKl644aWqefJjjbIihfsF0mY4pdbaiaIZEL2mOwAb5UluA4bt12GParC51FFE4Hnh8b4IZ4yxA8qweklO6Gy5XH9ddhytEfRRU0cp99GijsbVlbecS4Q02eJbaatYXaaBjh4pObafD5WEcthJjdtSWGolfNGuveBiRfyxNi7rvy7hUMMAodriVDGJPP4OkelXU6089UWnQuNwEmwAhJeEirJ6sStmuNRvzo4pr96K7RaGvJ9bka9re1V1v0yI4T2s4Jo8SqHVsQtCRFCpwoEtEOZhgHoS3rjB3YJmOaZFCrvOlAjl59YHLC0KtrdNHxlYn652o7xaLbmbchUDGKBbpf3DRWaQLEe608AdOrBNZyKTe2Um2uF1TrPgVnCrhfoIl7GSwfuquXFW0FuvkF2XZYRDDrOzJUPwIn3RoCanJBr2qNo7oxBYVYQU7ARsb2nqjcAmvcTfBxKfunl4XYl9LrHhb237xdNN9QRe2ur4ZX37XA15DX3Aq263Y1xp2U2b6TCOXp361PaUhKKolAhBaxXvYhjeXewv3M3CwOGZfdUr3bnC4JstD9V7u8ISobgBS1ON,UGREEN 25 ワット磁気ワイヤレス充電器スタンド 2-in-1 充電スタンド iPhone 16 15 Pro Max/AirPods 用 Magsafe 急速充電器,medium,55,cat:wireless | inY:2-in-1,35278,,,,,,,,,,,,15 W,12 ボルト,,,電流: 5 アンペア | USBポート数: 1 | 追加説明: ワイヤレス充電 | 電源のタイプ: 電源コード | 取替え可能電話機モデル: iPhone 16 Pro Max/16 Pro/16/iPhone 15 Pro Max/15 Pro/15/iPhone 14 Pro Max/14 Pro /iPhone 14/ Pro Max/13 Pro/13/13 Mini/Galaxy S22/S21/S20/Note 20 ; 5W充電モード(イヤホン）：Airpods 3/2/1、Airpods Pro、その他のQi対応ワイヤレスBluetoothイヤホン に対応。,,
